band_width,sequence_depth,OTUs,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87
2.0,5000.0,OTU_401,1,4,1,11,2,10,4,12,2,3,1,16,22,7,26,4,6,5,18,2,10,2,2,4,16,23,7,10,3,10,43,8,12,20,38,18,6,10,72,17,15,7,18,38,6,9,12,3,8,7,25,15,1,22,3,1,1,0,8,12,1,7,3,7,3,7,0,0,2,1,6,1,1,0,1,1,0,0,0,1,1,0,2,0,3,1,3,0
2.0,5000.0,OTU_402,10,7,2,0,0,1,3,23,14,8,3,2,13,2,6,16,12,14,11,49,1,18,4,11,15,5,7,3,22,7,4,40,6,7,2,58,41,10,2,6,7,72,24,17,15,1,19,4,12,5,9,8,3,10,9,9,2,4,3,10,2,1,1,5,5,4,1,10,3,5,3,1,6,0,1,5,2,1,0,0,0,2,0,1,0,0,0,1
2.0,5000.0,OTU_403,8,4,5,0,4,0,4,0,1,7,7,0,5,1,9,34,3,4,4,19,19,18,3,8,1,4,12,102,1,2,9,4,4,6,12,68,2,2,35,19,43,9,6,22,5,2,1,2,10,10,17,14,4,6,0,0,9,1,3,3,19,5,1,3,2,2,7,3,5,1,8,1,1,1,1,0,0,3,8,0,0,0,0,0,0,0,1,0
2.0,5000.0,OTU_404,1,1,1,0,7,4,9,3,8,14,19,6,5,12,19,10,7,22,10,33,16,13,11,7,0,41,6,6,25,1,1,0,66,6,35,31,3,16,32,4,6,69,2,42,43,20,0,7,27,5,26,6,3,4,1,4,21,1,0,5,30,5,2,2,4,1,2,1,3,5,0,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.0,5000.0,OTU_405,21,3,7,0,6,4,9,10,9,13,4,5,2,1,27,43,10,1,6,1,34,25,9,2,8,2,6,11,9,0,31,20,87,34,13,20,63,20,48,5,22,2,36,9,57,21,1,5,10,38,2,3,6,1,7,1,3,4,11,3,1,3,8,1,2,2,2,6,2,0,13,9,10,0,2,0,0,0,1,0,0,1,2,1,0,0,0,0
2.0,5000.0,OTU_406,1,0,1,20,4,6,5,15,14,1,5,0,1,10,16,9,25,4,7,5,29,15,7,23,6,5,39,11,5,73,11,7,74,7,13,34,8,3,2,3,11,8,3,8,19,2,4,10,28,6,6,36,9,10,6,3,8,1,25,5,5,2,6,0,1,3,0,5,6,2,3,4,1,0,3,1,0,3,0,1,0,1,0,1,0,0,1,0
2.0,5000.0,OTU_407,4,1,1,2,0,3,3,4,3,13,7,11,2,7,2,4,7,9,22,1,9,0,9,14,8,7,5,31,0,8,22,2,1,21,4,0,7,4,39,9,30,10,28,21,4,17,7,30,14,1,13,12,12,10,4,7,25,16,1,3,6,1,10,0,2,3,3,2,7,2,1,7,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,2
2.0,5000.0,OTU_408,0,1,14,1,12,4,0,18,6,14,8,18,2,5,29,1,12,9,4,9,7,10,11,19,10,6,44,4,16,5,29,33,59,63,10,88,7,8,2,96,10,11,23,2,6,8,8,6,7,2,16,12,10,10,24,2,0,5,6,1,5,16,5,4,0,4,0,3,4,12,1,4,13,3,0,1,0,7,5,0,0,1,0,0,1,0,0,0
2.0,5000.0,OTU_409,2,4,8,3,2,18,3,0,3,9,13,9,5,0,14,6,0,2,1,19,5,4,40,16,10,6,3,18,5,4,6,7,26,12,5,48,9,2,31,1,2,2,3,9,9,28,1,43,16,4,0,46,37,42,1,1,2,6,3,20,4,13,5,1,2,4,3,1,0,12,7,0,2,3,4,0,0,0,0,0,0,2,1,0,2,0,2,0
2.0,5000.0,OTU_410,7,0,3,2,6,1,3,5,2,4,13,4,2,3,11,1,11,11,6,9,1,3,6,8,8,17,9,14,26,7,9,13,33,3,11,39,21,5,59,10,5,19,17,5,12,3,43,6,0,7,4,7,1,15,15,36,4,5,0,11,13,18,9,1,3,0,4,0,1,3,2,4,0,1,0,1,0,0,2,1,0,0,0,5,0,0,0,0
2.0,5000.0,OTU_411,0,1,0,7,1,6,1,8,5,1,4,1,10,22,7,33,4,1,2,8,0,7,13,2,6,1,20,36,13,10,7,4,2,13,10,9,0,7,8,50,27,10,15,27,1,6,69,9,2,3,0,9,2,10,4,6,4,16,6,4,3,1,5,0,6,2,2,4,0,0,1,0,6,1,5,2,1,1,1,1,0,0,0,1,0,0,0,1
2.0,5000.0,OTU_412,1,3,18,2,2,2,2,2,2,6,13,2,2,13,11,4,1,15,1,2,3,5,5,29,36,9,0,3,15,10,2,7,6,6,25,2,8,78,8,18,1,8,20,0,5,17,9,4,13,5,4,1,14,5,15,47,2,19,1,1,1,5,11,6,3,1,2,0,4,0,0,1,1,0,2,3,9,0,2,0,1,0,0,1,0,1,0,0
2.0,5000.0,OTU_413,1,3,5,3,1,0,3,10,10,5,4,5,11,13,0,5,13,28,5,2,37,3,2,2,12,12,12,2,3,33,20,34,65,23,3,0,21,1,6,12,9,10,1,80,0,11,3,1,6,22,7,4,4,17,1,4,4,8,5,3,0,9,2,19,1,1,0,0,3,2,0,5,0,2,2,1,1,0,0,4,0,0,0,2,0,1,0,0
2.0,5000.0,OTU_414,3,4,0,0,0,3,9,8,3,10,1,0,6,22,18,11,7,17,1,8,78,3,3,69,14,11,20,41,0,4,6,4,4,10,44,6,8,3,9,8,7,6,16,23,0,15,7,55,16,7,11,9,27,3,5,3,3,5,1,23,8,0,0,0,2,1,8,2,34,6,1,1,1,1,3,3,1,0,1,0,2,0,1,0,0,0,1,0
2.0,5000.0,OTU_415,1,2,1,1,4,2,1,0,24,0,9,1,28,5,8,11,5,0,6,1,11,2,14,3,16,3,36,133,2,9,10,5,16,16,6,13,12,5,60,12,9,23,3,63,16,22,87,9,4,25,28,6,12,4,2,5,52,2,10,2,1,34,0,2,3,3,4,1,0,4,1,3,2,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0
2.0,5000.0,OTU_416,3,9,6,46,2,7,2,9,0,9,4,0,1,1,6,7,1,6,12,7,8,13,6,1,10,49,13,36,6,2,8,3,7,26,40,6,9,9,10,10,4,68,9,4,10,2,40,1,5,10,1,7,26,21,5,3,73,1,2,2,6,2,4,9,2,4,1,3,3,4,4,0,3,4,2,0,1,1,1,8,1,3,2,0,2,0,1,0
2.0,5000.0,OTU_417,10,0,5,2,3,29,5,0,0,8,0,6,0,15,10,3,13,10,6,1,7,5,12,4,36,5,13,1,8,103,2,17,34,23,1,20,2,77,20,6,20,12,33,29,1,8,6,11,10,0,18,8,27,5,1,10,32,49,1,6,1,3,12,1,2,1,8,2,2,4,1,0,3,0,1,0,1,1,1,2,0,0,3,0,1,0,0,0
2.0,5000.0,OTU_418,2,4,1,1,19,3,3,6,6,2,10,3,10,1,4,17,6,4,0,8,10,37,1,7,3,10,49,19,4,7,48,27,3,5,8,12,15,58,3,157,5,6,61,1,6,33,9,28,2,3,43,2,3,11,4,4,2,6,0,3,1,5,4,1,4,2,4,12,1,0,2,2,6,1,1,3,1,2,0,0,3,0,0,0,0,0,0,0
2.0,5000.0,OTU_419,15,1,4,2,57,8,1,1,1,2,28,3,4,0,0,9,7,6,2,2,3,2,7,4,13,14,41,1,7,29,4,9,4,40,5,19,19,9,9,12,30,1,2,2,5,15,10,1,5,8,4,1,0,23,29,29,2,1,8,0,0,6,1,7,8,3,4,0,4,2,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2
2.0,5000.0,OTU_420,1,4,0,6,3,1,15,7,2,1,1,2,11,17,10,1,2,3,16,5,1,27,4,7,0,20,4,11,1,7,8,17,9,11,16,24,26,5,10,17,14,2,2,3,16,12,5,5,3,23,5,10,3,6,11,2,0,2,1,5,4,23,2,3,16,4,1,2,0,3,1,8,4,4,5,0,0,12,0,0,0,0,1,1,3,2,1,1
2.0,5000.0,OTU_421,5,10,3,0,5,1,7,4,2,1,8,14,15,18,12,11,5,63,1,25,15,2,15,27,24,3,12,3,7,6,14,7,36,6,9,4,4,9,7,9,17,35,25,7,8,5,4,0,8,32,3,2,9,28,38,5,1,3,4,10,2,12,2,3,6,3,3,9,2,2,2,1,4,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0
2.0,5000.0,OTU_422,10,0,1,2,0,6,7,8,7,1,1,1,5,2,18,16,2,0,60,7,1,7,19,14,0,4,7,4,4,6,18,8,14,12,7,9,24,6,4,14,2,1,6,6,87,3,19,8,51,16,2,20,13,3,4,14,20,21,4,2,2,25,12,8,1,7,5,6,2,3,3,3,6,2,0,3,2,0,0,1,1,0,0,0,14,0,1,0
2.0,5000.0,OTU_423,0,1,0,5,2,3,4,6,3,1,3,9,5,6,4,10,2,6,15,56,40,11,5,4,27,15,13,14,8,28,63,36,6,31,0,35,4,10,25,21,10,6,4,37,5,18,14,2,12,7,2,6,1,8,16,3,1,1,22,8,2,5,1,5,10,5,4,6,1,14,8,11,0,0,8,0,1,0,3,0,1,0,0,0,0,0,1,0
2.0,5000.0,OTU_424,3,0,7,2,4,10,8,4,4,5,5,5,16,13,0,14,2,4,3,2,2,13,14,2,1,6,5,7,23,22,29,3,3,7,6,15,8,23,11,13,34,12,2,2,30,29,44,2,1,2,3,3,8,95,7,11,6,11,2,10,2,3,6,0,0,5,1,2,1,5,3,2,13,0,1,0,0,1,1,3,3,0,0,0,0,1,2,1
2.0,5000.0,OTU_425,1,1,3,14,8,13,1,2,10,3,2,1,3,5,1,5,5,14,3,17,9,7,15,10,4,4,8,84,11,4,7,5,7,2,1,9,9,7,7,8,8,3,24,6,2,8,3,18,1,25,8,41,7,144,6,3,2,6,1,2,23,2,8,1,0,6,2,0,0,3,2,2,1,1,1,0,0,3,5,0,0,0,1,0,1,1,0,0
2.0,5000.0,OTU_426,1,0,2,3,1,14,16,4,0,8,3,3,7,0,14,9,1,5,1,17,15,3,3,20,33,11,7,6,4,5,1,7,1,35,7,4,7,6,9,8,9,2,9,5,12,2,29,12,8,3,11,11,19,2,1,8,8,2,1,5,6,5,2,7,1,5,2,8,4,15,10,1,1,0,1,10,0,0,0,0,0,2,7,2,0,2,4,0
2.0,5000.0,OTU_427,4,7,6,1,13,1,3,6,2,10,2,7,5,6,25,1,25,0,8,6,1,2,5,4,2,14,3,23,12,8,11,5,5,31,2,4,0,57,3,4,33,37,6,2,16,3,12,5,13,0,2,4,131,69,5,12,9,19,10,24,1,4,5,3,36,3,0,0,1,1,2,3,4,15,3,0,1,1,0,1,0,0,0,2,0,1,0,2
2.0,5000.0,OTU_428,13,15,2,15,2,1,1,2,10,10,3,68,0,1,3,8,2,7,5,14,8,9,14,1,12,1,15,5,6,3,4,55,51,20,6,26,19,15,22,12,27,13,28,8,3,0,73,18,6,10,10,1,18,1,4,1,12,11,4,3,5,3,3,0,46,6,5,8,5,5,9,1,4,3,5,1,0,1,1,0,2,0,4,1,1,0,0,0
2.0,5000.0,OTU_429,0,10,3,1,4,3,6,2,1,5,4,0,7,3,12,1,1,0,8,6,22,15,4,0,2,0,5,17,3,16,13,23,15,0,10,86,19,4,11,2,14,8,4,8,104,32,94,8,10,11,14,8,0,3,31,2,4,15,9,4,3,9,4,8,4,3,12,0,0,3,2,7,0,2,0,0,0,2,0,1,4,0,0,0,0,2,0,0
2.0,5000.0,OTU_430,0,5,3,0,23,3,4,4,13,5,8,1,14,10,1,10,1,4,6,3,12,8,6,33,17,4,4,21,13,12,2,31,83,29,7,7,22,11,14,9,16,11,24,63,2,25,7,8,3,2,3,6,9,4,8,37,13,1,8,1,20,3,21,5,6,5,2,0,4,1,2,1,1,3,1,0,1,2,1,1,0,4,3,1,0,7,1,0
2.0,5000.0,OTU_431,1,5,2,4,4,2,2,11,1,1,3,3,15,5,0,9,3,25,2,23,7,4,5,9,4,17,6,25,9,0,7,0,39,12,1,14,21,9,2,15,6,13,9,5,18,32,18,5,4,3,5,28,9,43,1,0,3,6,1,4,7,2,3,2,7,9,0,9,6,5,1,5,2,3,1,0,0,3,0,1,0,0,0,1,3,1,0,1
2.0,5000.0,OTU_432,3,6,2,9,7,5,1,1,12,8,1,1,7,4,0,17,5,6,18,4,61,14,7,14,9,1,4,3,9,4,35,40,4,4,12,26,27,16,14,4,3,6,17,3,14,5,4,27,9,17,12,9,5,2,4,24,3,2,0,11,1,3,3,6,20,3,7,2,0,8,2,3,2,0,0,2,4,1,0,0,1,3,2,0,0,0,0,0
2.0,5000.0,OTU_433,5,3,1,4,1,2,0,12,6,1,1,7,11,0,7,0,1,4,1,4,12,6,6,13,6,7,10,20,26,92,8,5,64,5,21,3,4,19,2,16,7,7,2,25,18,6,8,10,4,3,7,5,1,17,8,1,3,6,3,13,59,4,4,3,1,22,10,10,2,1,0,4,0,1,0,0,1,2,1,2,5,4,0,1,0,0,0,0
2.0,5000.0,OTU_434,6,0,0,9,8,9,6,5,4,7,8,6,3,10,3,7,7,6,11,52,11,7,7,11,16,3,5,15,4,9,41,7,0,5,0,31,3,10,25,36,16,32,6,16,5,8,1,19,7,2,26,8,61,4,8,3,1,17,7,54,3,8,0,1,12,0,1,14,0,0,1,1,12,6,0,0,1,0,0,6,0,1,0,1,1,1,0,0
2.0,5000.0,OTU_435,0,0,5,2,4,3,6,6,5,28,1,7,0,2,27,13,0,4,5,15,2,4,13,6,8,2,10,23,7,72,0,21,10,5,24,1,24,1,4,2,5,10,119,9,7,58,7,4,1,46,4,10,4,121,3,9,14,2,0,2,4,4,10,1,6,19,10,0,0,2,6,1,1,2,1,1,2,1,0,4,1,1,4,0,1,0,2,0
2.0,5000.0,OTU_436,1,2,2,27,4,6,2,6,4,1,2,5,2,4,6,8,18,2,3,29,3,3,13,1,5,0,84,10,8,25,7,3,14,65,5,2,15,1,6,10,35,0,8,96,4,17,0,4,50,5,1,0,2,1,2,16,7,36,1,16,9,4,18,13,1,6,0,2,3,12,1,2,3,2,1,1,0,2,2,16,4,1,1,1,1,0,0,0
2.0,5000.0,OTU_437,1,3,1,4,12,1,8,7,0,5,2,0,4,4,36,14,3,3,8,9,15,1,10,7,8,11,1,0,4,38,4,16,51,22,31,27,10,70,10,16,14,25,5,8,17,8,66,15,30,9,22,5,1,14,10,10,9,2,12,14,14,18,2,4,1,0,1,0,2,1,2,0,2,13,0,2,0,2,1,0,2,3,0,0,0,0,0,1
2.0,5000.0,OTU_438,2,7,2,1,2,0,26,1,2,12,2,1,6,0,2,2,9,11,7,4,3,5,6,25,97,2,5,1,9,9,6,11,9,59,4,27,8,2,17,16,44,33,183,39,13,15,16,6,6,9,0,32,2,2,7,11,8,0,1,14,12,7,1,0,29,10,20,21,5,23,2,2,4,2,0,2,0,6,0,2,0,2,0,0,1,0,0,0
2.0,5000.0,OTU_439,2,2,6,4,0,11,1,11,1,1,16,2,2,12,6,6,4,27,2,11,91,11,4,1,23,11,6,48,2,20,5,58,95,5,5,8,3,56,8,15,5,7,17,12,25,4,6,32,14,21,34,52,3,8,0,12,2,2,5,3,3,2,3,3,2,8,11,4,2,4,1,2,16,5,6,0,5,1,0,0,2,0,0,0,0,0,0,1
2.0,5000.0,OTU_440,5,2,7,1,2,0,4,2,1,0,3,29,4,3,4,2,22,0,7,30,2,28,10,5,6,22,37,26,18,3,7,36,19,21,4,11,9,4,17,12,31,31,5,2,31,67,11,23,5,2,7,6,4,3,11,6,8,3,26,5,6,1,17,20,1,10,8,6,2,2,1,1,0,2,0,3,2,1,1,8,1,0,0,1,1,1,0,0
2.0,5000.0,OTU_441,0,4,0,10,2,5,2,0,2,1,0,1,6,12,1,9,7,4,7,7,2,5,3,13,9,9,3,11,11,8,10,7,13,2,19,76,20,12,22,12,68,5,38,60,1,2,5,7,0,7,19,18,4,3,9,0,27,2,0,33,2,19,5,2,1,6,1,2,5,17,2,3,8,6,1,2,2,5,0,0,0,0,2,3,0,0,1,0
2.0,5000.0,OTU_442,8,5,0,3,4,1,3,12,10,1,4,0,2,15,5,2,4,6,8,12,1,14,10,1,31,3,3,6,6,2,10,19,8,1,1,9,5,122,10,6,9,39,22,14,10,6,6,0,1,8,11,12,3,3,19,2,0,9,14,6,4,3,27,0,1,2,2,2,1,0,4,1,2,30,4,5,18,0,0,0,0,0,0,0,1,0,0,1
2.0,5000.0,OTU_443,0,0,12,5,1,4,0,2,0,28,3,2,6,3,4,8,6,9,6,6,47,12,7,14,5,18,3,0,17,42,89,14,7,24,76,6,25,17,5,5,56,2,27,0,22,6,31,2,5,7,4,1,6,1,4,0,12,7,0,33,6,14,57,5,3,4,1,6,2,1,1,0,4,0,2,2,0,3,3,0,1,0,0,0,1,1,0,0
2.0,5000.0,OTU_444,3,3,2,3,8,7,7,8,1,4,10,24,0,9,2,4,10,2,10,14,5,4,2,25,23,3,3,9,10,6,10,5,13,12,33,9,73,7,4,10,8,15,19,6,7,3,0,14,26,7,2,2,17,7,4,9,13,3,3,0,0,4,4,8,1,2,5,0,4,5,1,1,4,1,0,0,0,3,1,2,2,0,1,3,5,7,0,2
2.0,5000.0,OTU_445,3,3,2,1,3,1,0,5,1,3,4,11,1,5,4,3,7,6,6,10,5,2,24,5,4,8,9,18,19,3,11,1,14,45,9,3,13,3,21,17,18,9,30,18,93,1,7,7,20,0,6,49,10,17,8,2,4,3,3,4,29,2,2,3,6,2,13,2,26,1,5,2,3,1,1,9,5,4,0,1,0,0,0,2,0,0,0,0
2.0,5000.0,OTU_446,0,1,0,1,0,0,1,1,7,4,3,0,1,6,0,10,4,9,3,8,48,0,10,1,1,6,23,8,17,3,82,14,1,11,23,8,12,30,4,13,3,16,6,14,3,4,17,12,14,2,15,22,24,12,6,6,7,43,10,11,126,14,0,2,2,0,1,1,2,1,2,3,2,16,15,6,0,0,0,0,0,11,9,1,1,2,0,0
2.0,5000.0,OTU_447,0,1,0,0,5,0,4,2,10,7,9,10,3,2,14,31,4,2,14,4,6,13,1,0,8,10,0,39,2,7,6,43,14,5,1,6,0,5,31,19,6,40,2,8,2,47,2,3,14,12,3,19,53,11,9,13,11,11,9,2,2,2,2,3,12,2,41,5,1,1,3,1,2,1,0,2,4,3,0,0,0,4,10,0,1,1,0,4
2.0,5000.0,OTU_448,2,0,4,0,9,0,0,3,2,6,6,10,1,5,1,29,9,6,7,5,0,8,41,6,10,1,4,6,15,3,5,4,42,23,6,22,8,22,4,6,19,9,2,11,15,0,4,60,3,18,48,22,12,38,24,7,7,2,6,23,8,4,4,1,10,11,3,3,3,9,1,1,3,3,0,3,1,0,4,2,1,1,0,0,5,1,1,5
2.0,5000.0,OTU_449,12,1,1,7,1,2,15,8,16,5,13,3,1,7,0,6,0,1,9,0,4,5,5,4,4,8,6,19,43,5,9,20,11,12,54,2,9,1,30,58,11,7,62,3,31,4,5,26,99,1,5,6,52,7,16,1,3,2,23,17,1,18,2,8,1,28,8,2,5,0,5,10,3,0,0,1,0,0,0,2,2,1,3,5,1,0,0,0
2.0,5000.0,OTU_450,5,1,0,6,1,3,1,5,7,8,14,16,2,2,1,4,5,27,7,2,2,6,2,4,7,35,111,14,15,9,11,11,1,11,16,8,44,8,18,11,1,16,13,22,9,13,20,11,16,7,6,11,0,3,8,3,2,12,18,10,14,3,13,2,0,3,3,0,3,2,5,2,12,2,0,3,0,3,0,1,0,5,1,0,6,3,1,2
2.0,5000.0,OTU_451,1,6,3,12,4,1,0,0,2,7,8,2,12,0,20,6,5,1,17,3,8,2,4,6,6,11,26,18,8,47,20,3,2,37,35,17,40,24,9,21,0,12,6,0,16,19,7,2,20,9,1,27,3,1,13,18,3,1,7,2,22,5,15,1,4,3,2,3,5,1,20,6,4,0,3,0,2,0,0,0,0,2,0,0,1,0,0,1
2.0,5000.0,OTU_452,2,0,0,0,1,3,0,10,4,3,1,9,3,5,2,28,2,3,16,8,2,13,1,5,22,21,15,9,9,18,1,7,18,17,2,5,31,4,3,35,8,23,5,6,10,6,5,17,24,14,14,1,58,25,0,4,14,2,47,4,0,3,3,2,10,6,5,4,1,3,0,1,0,1,0,0,12,2,1,0,3,5,2,1,0,0,1,2
2.0,5000.0,OTU_453,0,11,1,5,3,4,4,0,3,9,4,1,6,1,4,3,2,3,28,3,5,1,7,3,4,5,3,6,31,6,2,29,4,4,4,2,5,10,6,7,16,10,6,28,10,8,2,15,7,7,21,3,15,29,1,5,5,7,3,12,5,23,6,20,19,6,4,1,16,3,0,2,8,5,0,2,2,0,0,2,0,0,0,2,0,0,0,8
2.0,5000.0,OTU_454,0,0,0,2,5,1,6,0,1,8,0,8,0,7,10,7,9,3,7,10,5,9,22,3,3,47,2,5,5,9,2,3,43,10,6,17,7,11,12,12,6,47,32,18,13,30,5,3,4,15,23,5,4,17,6,13,3,1,1,7,11,23,1,2,10,4,9,4,1,0,1,3,9,2,9,1,0,0,2,0,7,1,1,0,1,4,1,0
2.0,5000.0,OTU_455,0,1,0,0,1,12,26,0,2,1,2,2,14,3,2,4,1,0,12,9,8,32,3,0,73,6,3,1,4,8,5,6,10,14,13,8,20,16,6,2,19,52,0,80,51,6,14,1,20,96,4,21,10,23,0,8,9,10,16,15,4,42,5,1,2,5,3,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,3,1,1,0,3,2
2.0,5000.0,OTU_456,5,1,0,0,1,1,0,1,0,12,5,2,0,3,2,36,13,0,2,3,10,4,8,84,6,6,9,7,25,42,5,42,26,7,23,59,23,5,2,19,15,59,5,9,17,22,7,2,25,13,5,5,10,2,24,8,3,13,3,11,15,21,3,2,9,0,2,4,2,5,2,5,18,13,6,3,0,0,4,1,1,1,0,1,2,0,0,0
2.0,5000.0,OTU_457,0,0,1,1,0,0,0,0,2,4,12,10,3,0,1,3,0,7,1,12,2,14,7,7,8,3,1,82,3,10,2,1,3,8,10,6,7,32,3,20,2,26,3,5,12,7,9,3,5,7,55,20,15,25,16,8,16,2,9,16,29,1,5,8,4,11,2,8,2,5,14,2,1,9,6,1,0,2,1,0,1,1,2,2,5,2,1,2
2.0,5000.0,OTU_458,1,1,0,2,1,1,0,0,1,2,9,15,1,1,0,20,7,0,2,0,4,11,89,16,6,18,10,21,5,2,12,1,25,2,4,14,19,3,3,46,16,35,3,7,32,6,5,18,1,0,12,3,2,9,1,11,9,13,17,3,5,0,14,1,4,2,11,0,1,1,0,3,5,3,0,2,0,1,0,1,2,0,0,1,1,1,0,1
2.0,5000.0,OTU_459,3,8,2,1,2,0,2,1,2,7,6,5,6,4,11,2,14,1,4,39,1,9,16,0,11,58,19,1,4,19,6,5,7,7,13,4,0,4,28,3,2,20,7,11,18,10,10,4,11,6,7,2,2,8,36,7,1,9,7,24,4,3,33,3,14,3,5,3,9,2,5,3,0,2,0,5,7,3,3,2,0,0,8,4,2,0,0,0
2.0,5000.0,OTU_460,0,4,6,1,1,5,1,7,1,2,0,1,1,5,11,3,2,13,6,14,4,9,2,3,14,2,6,6,31,10,4,6,9,2,16,7,8,8,2,25,21,3,2,9,1,5,4,49,6,2,2,15,21,7,9,2,2,8,32,2,3,14,25,3,1,2,28,16,5,2,0,0,19,1,6,0,4,1,0,3,1,0,4,2,1,1,0,0
2.0,5000.0,OTU_461,1,2,11,2,1,1,3,4,0,13,5,3,23,7,3,2,41,0,1,6,16,1,8,19,2,16,5,14,4,5,12,8,2,4,44,3,41,4,9,11,46,0,18,4,6,13,0,2,21,1,20,3,7,0,22,3,1,15,13,2,2,3,7,1,17,2,1,4,2,6,0,5,4,1,2,0,0,0,0,11,1,0,0,0,1,6,1,1
2.0,5000.0,OTU_462,0,2,3,3,7,3,0,0,0,11,4,2,14,8,2,2,4,0,2,3,2,4,39,0,1,6,8,15,5,13,5,21,25,3,8,1,19,6,5,20,31,9,29,32,5,6,6,45,7,13,7,20,9,6,3,7,6,9,4,5,5,15,6,6,7,0,1,10,1,3,6,5,1,1,1,2,0,8,2,0,1,3,0,1,5,1,0,11
2.0,5000.0,OTU_463,2,5,11,6,4,1,0,1,1,22,2,5,2,8,6,4,7,7,4,3,17,6,17,1,5,0,17,19,68,4,5,5,2,6,5,21,44,34,75,5,4,2,2,15,19,38,12,1,6,7,9,12,3,3,11,5,16,4,1,42,2,3,20,6,2,3,3,6,5,9,41,0,1,1,0,0,12,2,6,1,4,2,6,1,0,0,9,3
2.0,5000.0,OTU_464,1,2,2,5,7,1,4,0,2,7,5,4,2,1,3,6,5,4,26,10,2,4,9,6,7,4,3,0,10,16,4,17,4,11,7,5,19,6,28,8,12,14,12,30,12,5,12,14,13,20,8,60,7,2,6,10,12,12,4,1,6,2,4,6,2,14,1,2,1,10,1,1,1,3,4,13,0,3,0,1,1,0,1,0,0,2,1,1
2.0,5000.0,OTU_465,0,4,0,5,3,1,13,2,4,17,4,13,1,1,2,21,7,9,1,18,7,3,32,3,2,4,6,5,3,62,7,2,25,10,39,49,4,16,36,7,15,4,2,16,40,4,5,84,13,7,13,3,8,11,122,23,3,3,4,0,1,1,1,2,8,4,0,1,6,0,1,0,2,3,16,4,3,7,0,0,0,0,0,2,12,0,3,0
2.0,5000.0,OTU_466,2,2,2,0,23,5,12,3,0,0,2,4,4,4,5,14,9,10,5,4,4,7,12,5,24,7,13,30,34,47,5,4,9,5,2,46,29,11,0,17,23,12,8,6,15,35,3,48,42,3,3,20,16,12,3,10,2,6,11,20,1,3,5,0,4,3,1,3,2,0,2,4,1,5,6,13,7,20,0,0,7,0,1,2,1,0,5,1
2.0,5000.0,OTU_467,0,4,2,5,5,4,2,7,2,1,7,3,7,3,8,3,10,4,4,3,4,12,22,78,26,6,3,4,7,10,8,1,15,58,32,13,4,5,1,15,4,13,1,7,1,34,7,9,16,9,12,12,0,3,8,40,32,5,8,21,4,0,18,2,2,1,5,2,2,5,6,0,3,2,6,2,0,6,1,0,1,0,0,0,0,6,0,3
2.0,5000.0,OTU_468,2,0,5,1,10,1,6,2,4,0,0,4,4,12,0,3,0,7,0,7,3,1,7,35,26,11,8,0,6,0,5,6,34,6,17,10,39,31,3,29,17,59,8,7,25,5,9,14,9,21,30,12,2,17,2,2,5,3,5,46,3,3,11,6,0,9,4,7,2,5,5,1,4,1,2,1,1,0,0,0,2,0,0,0,0,2,0,1
2.0,5000.0,OTU_469,0,2,4,0,5,2,0,10,1,12,3,3,5,1,26,5,15,8,16,7,15,5,3,12,2,17,4,8,69,17,14,4,64,7,2,4,1,13,6,17,8,3,15,12,4,28,1,6,12,9,3,12,4,4,1,9,11,5,7,8,11,1,3,10,6,9,1,4,5,2,6,11,2,3,2,3,3,0,3,1,1,1,0,0,3,2,2,1
2.0,5000.0,OTU_470,1,1,1,2,0,0,3,8,1,6,2,4,9,4,11,9,9,2,7,7,10,8,4,4,2,1,4,13,8,2,16,2,16,26,15,1,22,32,4,8,39,2,37,27,86,41,3,8,9,7,5,3,2,6,20,7,11,0,1,14,15,12,1,1,7,9,2,3,2,4,58,1,1,4,1,7,0,2,1,2,8,4,1,4,0,0,2,0
